"text","spam"
"Merhaba Hakan. Kesinlikle konuşabiliriz. Birçok üssünüz var gibi görünüyor. Karakter çalışması yapabilirim, ancak çevre sanatçılarının çalışmalarını onlar için keseceğini hayal ediyorum. Başka bir soru: Diğer 3B sanatçılarla neredeyim? Ne zaman başlamayı planlıyorsunuz? Oyunda yeni bitki örtüsü, kayalar ve bunların hepsi anlamına gelen her şeye göre her şeyi yeni yapmayı planlıyor musunuz? Ben bununla başa çıkmanın yolunun dokuları döşemek olduğunu düşünüyorum - birçoğu ve neredeyse her şey için modüler parçalar. Bu şekilde oldukça hızlı bir şekilde bir araya gelebilir. Skype Adı: two_larsens - Henrik",0
"Merhaba Hakan, Seninle konuşmayı dört gözle bekliyorum. Gelecek hafta sonu ne dersiniz? Hafta boyunca, zaman farkı ile hayal ediyorum, programlarımızı sıralamak zor olabilir. Henrik",0
"Merhaba Hakan, şimdi konuşmak istiyorsan, bunu yapabiliriz. - Henrik",0
"Sorun değil Hakan. Yakında konuşacağız. - Henrik",0
"Merhaba Hakan, son birkaç günü hangi yöne gitmek istediğimi düşünerek geçirdim ve büyük ölçekli, açık dünyayı değil, daha küçük ölçekli bir projeyi tercih edeceğim sonucuna vardım. Gerçekçi olarak, yapılması gereken çok fazla şey olduğunu düşünüyorum ve düzgün bir şekilde ilerlemek için deneyimli bir el gerektirdiğinden endişeliyim. Bu yüzden oyunu yapmaya devam etmem gerekecek. Ancak, size ve ekibinize oyunu yaparken bol şans diliyorum ve bu konuda bir şeyler görürsem nasıl yaptığınıza dikkat edin. İyi şanslar! Henrik",0
"Hakan, Evet, lütfen bana ne yaptığını söyle. Bana iyi işler yapacak birini vurdun ve umarım yapacaksın. Türkiye'de bir stüdyoya sahip olmak harika olacak. İyi şanslar Henrik",0
"Merhaba,  Teklifimiz;  Titanyum Gr2 plaka  4 x 304.8mm x 254 mm - 3 Adet Fiyat : 97 €/Adet + KDV  Teslim süresi : 15-20 gün Ödeme : Peşin",0
"Merhaba  Teklifimiz;  Ti Gr2 plaka  10 x 254 x 304.8 mm - 1 adet  Fiyat : 590 € + Kdv  Termin : 15 gün   Saygılarımla / Best regards Suleyman Seralan  Akyay Sanayi ve Ticaret Ltd.Şti. Adres : Pınar Mah. No.58-1 B/1 Seyhan Adana 01160 - Turkey T: +90 322 432 53 26 M:+90 553 428 79 43 akyay@akyay.net / www.akyay.net",0
"Merhabalar,  Bu kumaş uygundur.  Siteden sipariş açabilir siniz?",0
"yarın 23.55 kadar süremiz var.",0
"Merhaba Hakan, alibaba bizim B4C seramik fayans hakkında soruşturma için teşekkürler. Kataloğumuzu başvurunuza ekleyin. Herhangi bir sorunuz varsa, serbestçe bizimle iletişime geçin. Saygılarımla, Vera",0
"Merhaba Hakan,  Software Development with Standards dersini danısmanına gondermemişssin, sepetinde duruyor, onu danısmanına onaya gönderecek misin?  Öğrenci sayılarını saptamaya calısıyoruz. Seninle birlikte 5 ogrenci olmus olacak.     Basarılar dilerim.     Bizi Takip Edin:",0
"Sayın HAKAN KÖSEOKUR , 2016 Eğitim-Öğretim Yılı CSE4023 dersine basvurunuz kabul edilmiştir. Dear HAKAN KÖSEOKUR , Kindly be informed that the course CSE4023 course has been admitted.   Bizi Takip Edin:",0
"Sayın HAKAN KÖSEOKUR , 2016 Eğitim-Öğretim Yılı CSE4050 dersine basvurunuz kabul edilmiştir. Dear HAKAN KÖSEOKUR , Kindly be informed that the course CSE4050 course has been admitted.   Bizi Takip Edin:",0
"Merhaba Hakan Bey,  Stoklarımızda istemiş özelliklere yakın ekte sertifikası bulunan malzeme vardır. Birim fiyatı 110€/kg’dır.  İnceledikten sonra ölçüler hakkında tekrar görüşebiliriz.  İyi çalışmalar.     Serhan Cango  Şirket Müdürü  Managing Director  __________________________________    www.mikronmetal.com  __________________________________  Address:             Merkez Mah. Vefa Sok. No:24                                 34782, Çekmeköy / Istanbul  E-Mail:                 serhan@mikronmetal.com  Mobile:                 +90 532 760 40 18  Phone:                  +90 216 641 17 59  Fax:                        +90 216 641 17 89",0
"Hakan Bey,  İstemiş olduğunuz malzeme stoklarımızda 420x1000 veya 1000x1000mm olarak bulunmaktadır. Size ancak 300x1000mm ölçülerinde verebiliriz, bu sayede 4 adet 250x300mm malzemeniz olabilir ve fire vermemiş olursunuz.  Detaylar için telefondan bana ulaşabilirsiniz.   İyi çalışmalar.     Serhan Cango  Şirket Müdürü  Managing Director  __________________________________    www.mikronmetal.com  __________________________________  Address:             Merkez Mah. Vefa Sok. No:24                                 34782, Çekmeköy / Istanbul  E-Mail:                 serhan@mikronmetal.com  Mobile:                 +90 532 760 40 18  Phone:                  +90 216 641 17 59  Fax:                        +90 216 641 17 89",0
"Hakancım eksik kalan notlar ekte. Başarılar",0
"Hey, obantr! nytebladetr şimdi canlı yayında!  Reko: 2 yıl sonra ilk defa nytebladetr, Counter-Strike: Global Offensive adlı oyunu oynuyor Şimdi İzle Veya şu bağlantıyı tıklayın: https://www.twitch.tv/nytebladetr nytebladetr ile ilgili artık eposta almak istemiyorsanız burayı tıklayın. Artık takip ettiğiniz kullanıcılar canlı yayına geçtiğinde eposta almak istemiyorsanız burayı tıklayın. E-posta bildirimleri almayı durdurmak için buraya tıklayın © 2017 Twitch. Tüm Hakları Saklıdır.",0
"Selam! Evike.com'a ulaştığınız için teşekkür ederiz. Ne yazık ki, şu anda masamdan uzaktayım ve 2 hafta boyunca olacağım. 11/06/2017 Pazartesi günü dönmeyi planlıyorum. Acil sorunlar için lütfen e-posta gönderin: Mgao@Evike.com <mailto: Mgao@Evike.com>. Teşekkür ederim! Garrett | Evike.com Inc.",0
"Merhaba Hakan, Evike.com ile iletişim kurduğunuz için teşekkür ederiz. Evet, eğer kriterler karşılanırsa Evike.com Türkiye'ye gönderilebilir. Maalesef, ülkeniz için nasıl ithalat izinleri ve lisansları alacağımızla ilgili belirli ayrıntılarımız yok. Çevrimiçi araştırma yapmanın yanı sıra talebinize yardımcı olup olmadıklarını görmek için yerel kolluk kuvvetleriyle iletişime geçmenizi öneririm. Ken | Evike.com Inc. Sales@evike.com | Evike.com Perakende | YouTube | Facebook | Twitter | Tumblr | Instagram",0
"Merhaba, telefon satmıyoruz, sadece kılıflar. ancak satın alma işlemi yapabilirsiniz. Teslimat süreleri standart mod için 6 ila 14 gündür - bazen Türk gümrüklerinin paketi temizlemesi için ekstra bir çe olabilir, ancak her zaman değil. Nihai teslimat, ulusal posta servisiniz tarafından yapılacak ve paketinizin ayrıca kayıtlı bir posta kodu olacaktır. umarım bu bilgiler yardımcı olur. Saygılarımızla Duncan - Müşteri Hizmetleri",0
"Değerli Öğrencimiz,     Bitirme projeniz ektedir.  Sektörünüze göre mimari yada makine projesi yapabilirsiniz.  Projeyi tamamladıktan sonra tarafımıza bu mail adresine göndermeniz gerekmektedir.     Bilgilerinize,",0
"Bilgisayar Mühendisliği Yüksek Lisans (Tezsiz) `na yaptığınız Yüksek lisans kaydı başvurunuz onaylanmıştır",0
"Sayın Adayımız,     Türk Hava Yolları BT Bilgi Güvenliği ilanına yaptığınız başvuru tarafımıza ulaşmıştır. Değerlendirme sürecimizin ilk aşaması olan Sayısal Yetenek, Sözel Yetenek ve İngilizce sınavlarına katılmak için Türk Hava Yolları Değerlendirme Merkezi’ne davet edilmektesiniz.     §  Yalnızca belirtilen tarih için sınav planlaması yapılmıştır. Sınavın tekrarı olmayacaktır.  §  Değerlendirme sürecinin en az 2 saat sürmesi planlanmaktadır.  §  Üzerinde TC Kimlik numarası yazan nüfus cüzdanınızın veya ehliyetinizin yanınızda olması gerekmektedir. Kimlik kontrolü yapıldıktan sonra adaylar sınav salonuna alınacaktır.     Tarih:   01.02.2018 Perşembe  Saat:    15:15               Adres:  Türk Hava Yolları A.O.  İnsan Kaynakları Değerlendirme Merkezi     Beşyol Birlik Cad.  Şükrü Balcı Polis Eğitim Merkezi Arkası  Florya / İSTANBUL  Kroki için tıklayınız.              İSTİHDAM MÜDÜRLÜĞÜ (GENEL)  Türk Hava Yolları A.O. Yenibosna Yerleşkesi Merkez Mah. Çınar Cad. Bahçelievler İSTANBUL  T +90 212 463 63 63/ 11740- hr@thy.com    Aday İletişim Merkezi Hafta İçi Çalışma Saatleri  08:30 – 12:00 13:30 – 16:30                         Bu E-mail mesaji ve ekleri,isimleri yazili alicilar disindaki kisilere aciklanmamasi,dagitilmamasi ve iletilmemesi gereken kisiye ozel ve gizli bilgiler icerebilir.Mesajin muhatabi degilseniz lutfen gonderici ile irtibat kurunuz,mesaj ve eklerini siliniz.E-mail sistemlerinin tasidigi guvenlik risklerinden dolayi,mesajlarin gizlilikleri ve butunlukleri bozulabilir,mesaj virus icerebilir.Bilinen viruslere karsi kontrolleri yapilmis olarak yollanan mesajin sisteminizde yaratabilecegi olasi zararlardan Sirketimiz (T.H.Y. A.O) sorumlu tutulamaz.",0
"Sayın HAKAN KÖSEOKUR,  ÖZGE GÜNAYDIN akademik danışmanınız olarak tayin edilmiştir. Bilgilerinize.   Bizi Takip Edin:",0
"Sayın HAKAN KÖSEOKUR , Aşağıda listenen dersleriniz 31.01.2018 16:57:38 itibariyle danışmanınız tarafından onaylanmıştır. Ders Kodu Ders Adı Şube Kodu Talep Durumu (Yalnızca Ekle-Bırak ve Çekilme Dönemi İçin)  Kredi CSE0525 PARALEL VE DAĞITILMIŞ SİSTEMLER CSE0525  9.00000 CSE0543 VERİ MADENCİLİĞİNDE İLERİ KONULAR CSE0543-S01  9.00000 CSE0547 *1 DOĞAL DİL İŞLEME CSE0547  9.00000 CSE0556 YAZILIM MÜHENDİSLİĞİ YÖNETİMİ CSE0556  9.00000   Başarılar dileriz...",0
"Sayın HAKAN  KÖSEOKUR ,      72377 referans numarası ile Transkript isteğiniz alınmıştır. Belge hazırlama süresi ortalama 1 gündür. Başvuruların yoğun olduğu dönemlerde ortalama süre uzayabilir. Bilgilerinize sunarız.  Öğrenci İşleri Daire Başkanlığı  Bu e-posta belge talebinize istinaden otomatik olarak gönderilmiştir.",0
"Merhaba Hakan Koseokur Sevgili Hakan, sorunuz için teşekkürler YF PROTECTOR'dan Emily Dong, Çin'deki anti isyan ve balistik ekipmanların kaynak üreticiyiz www.yfprotector.com web sitemizdir, lütfen tam vücut koruması balistik zırhı için kontrol edin omuz, kasık, boyun, boğaz, seviye NIJ IIIA malzeme: Aramid renk: siyah birleştirmek fiyat: 200USD / PCS aşağıda ürün fotoğrafı, pls erken geribildirim için bekleyen bir referans alın teşekkürler Emily",0
"Merhaba Hakan Koseokur tamam, boyut sorun değil Emily",0
"Merhaba Hakan Koseokur tamam, yarın senin için kontrol edeyim teşekkürler Emily",0
"Sayın Hakan Koseokur Trade Ticari Güvence sipariş numaranız (89356405210558) için kredi kartıyla ödeme tutarını (330.00USD) başarıyla tamamladınız. Fonlar 2-4 iş günü içinde tedarikçinizin hesabına ulaşacaktır. Sipariş ayrıntılarını görüntüle: Alibaba.com",0
"Hey, obantr! vlknayldz şimdi canlı yayında!  duo w/ CARRYSMOD - Anatolian Wolves vlknayldz, PLAYERUNKNOWN'S BATTLEGROUNDS adlı oyunu oynuyor Şimdi İzle Veya şu bağlantıyı tıklayın: https://www.twitch.tv/vlknayldz vlknayldz ile ilgili artık eposta almak istemiyorsanız burayı tıklayın. Artık takip ettiğiniz kullanıcılar canlı yayına geçtiğinde eposta almak istemiyorsanız burayı tıklayın. E-posta bildirimleri almayı durdurmak için buraya tıklayın Bu rahatsız edici içeriği rapor etmek için buraya tıklayın. © 2018 Twitch. Tüm Hakları Saklıdır.",0
"Merhaba,  Enstitümüz Bilgisayar Mühendisliği Yüksek Lisans Programı ders programında yer alan CSE0547 Doğal Dil İşleme dersi  06.02.2018 salı gününde yapılmayacaktır, ertelenmiştir.   İyi çalışmalar, Özge GÜNAYDIN​    Bizi Takip Edin:",0
"Sayın Adayımız, TÜRK HAVA YOLLARI A.O. KGBT Personeli (Part Time) ilanına başvurunuz kabul edilmiştir. Gerekli değerlendirmeler yapılıp süreç/sonuçla ilgili olarak tarafınıza bilgilendirme yapılacaktır. İlginize teşekkür ederiz. Not: Bu e-posta bilgilendirme amaçlıdır. Lütfen cevap vermeyiniz. Aday No: 319654  Başvuruyu Güncelle     TÜRK HAVA YOLLARI A.O.",0
"iku-nlp-2018 Google Groups  Merhaba Hakan Koseokur, Banu Diri sizi iku-nlp-2018 grubuna katılmaya davet etti. Banu Diri kullanıcısından ileti Hoşgeldiniz  Bu grup hakkında Doğal Dil İşleme Dersi Grubu  Google Grupları, zengin bir topluluk deneyimiyle çevrimiçi forumlar ve e-posta tabanlı gruplar oluşturmanıza ve bunlara katılmanızı sağlar. Ayrıca Grubunuzu dokümanlar, resimler ve takvim davetiyeleri paylaşmak için de kullanabilirsiniz.  Bu gruba üye olmak istemiyor veya bu grubun spam içerebileceğine inanıyorsanız, grubun kötüye kullanıldığını bildirebilirsiniz. Ek bilgiler için yardım merkezimize bakın.  Bu daveti kabul et Gelecekte Google Grupları'na dahil edilmek istemiyorsanız, buradan kapsam dışı kalmayı seçebilirsiniz. Yeni bir grup başlat. Yardım merkezini ziyaret edin.",0
"Merhaba Arkadaşlar,   Banu hocamızın da haberi olmakla beraber Oya hocamız bu grupta bir birkaç duyuru yapmamı istedi;   -Vize tarihi 21 Mart 2018, derste anlatılanlardan sorulacak ve ders notuna etkisi %25.  -Makale belirleyip Oya hocaya bildirmek için son gün önümüzdeki derstir.(12 Mart) Aksi takdirde bildirmeyen arkadaşlar makale ödevinden 0 puan alacaklarmış. Bu derleme çalışmasının genel nota etkisi %20.  -Derste devam zorunluluğu olduğunu da vurgulandı.   Kolay gelsin, saygılarımla.  -- Bu iletiyi Google Grupları'ndaki iku-nlp-2018 grubuna abone olduğunuz için aldınız. Bu grubun aboneliğinden çıkmak ve bu gruptan artık e-posta almamak için iku-nlp-2018+unsubscribe@googlegroups.com adresine e-posta gönderin. Bu gruba yayın göndermek için, iku-nlp-2018@googlegroups.com adresine e-posta gönderin. Bu tartışmayı web'de görüntülemek için https://groups.google.com/d/msgid/iku-nlp-2018/AM0PR0402MB373111100403819195BFB17ED2DF0%40AM0PR0402MB3731.eurprd04.prod.outlook.com adresini ziyaret edin. Daha fazla seçenek için https://groups.google.com/d/optout adresini ziyaret edin.",0
"3DMax  bitirme projeniz ektedir.        Projeyi yapıp tarafımıza ilettikten sonra sertifikanızı kurumumuzdan alabilirsiniz. Bilgilerinize.             Elif İNAM  Rehberlik Servisi     ARIBİLGİ BİLİŞİM TEKNOLOJİLERİ AKADEMİSİ  KADIKÖY  : 0 216 414 4 274  BEŞİKTAŞ  : 0 212 258 4 274  PENDİK  : 0 216 491 4 274  ŞİRİNEVLER  : 0 212 451 4 274  http://www.aribilgi.com",0
"Selamlar,  Eğer bu haber isteğini sadece bize ilettiysen değerlendireceğim, diğer durumda ne yazık ki değerlendiremem. Çünkü senin ağzından özel bir haber olarak duyurmak istiyorum.",0
"Merhaba,  Duruma üzüldüm yalnız benim yapabileceğim bir eylem sanırım yok. Benden ne tarz bir yardım bekliyorsunuz?",0
"Merhaba arkadaşlar  yarın saat 14:00 başlayacak doktora tez sınavı jürisindeyim. Sınavın bitiş saati ve benim geliş süremi dikkate alırsak derse 16:45 gibi başlayabilirim.  Bilginiz olsun  -- Banu Diri -- Bu iletiyi Google Grupları'ndaki iku-nlp-2018 grubuna abone olduğunuz için aldınız. Bu grubun aboneliğinden çıkmak ve bu gruptan artık e-posta almamak için iku-nlp-2018+unsubscribe@googlegroups.com adresine e-posta gönderin. Bu gruba yayın göndermek için, iku-nlp-2018@googlegroups.com adresine e-posta gönderin. Bu tartışmayı web'de görüntülemek için https://groups.google.com/d/msgid/iku-nlp-2018/CACC-5RziX%3DeMHX_cOEE%3DnY1xh1k0oAa_FN%3Da-82yRJ7Oi65W7Q%40mail.gmail.com adresini ziyaret edin. Daha fazla seçenek için https://groups.google.com/d/optout adresini ziyaret edin.",0
"Sevgili Hakan, nasılsın? Umarım bu posta seni iyi bulur. Aşağıdaki yeni sorgunuz için teşekkürler, iletişimimize göre, lütfen dikkatiniz için Ti6Al4V Plakası 12x250x300mm ve 12x1000x2000mm (bu standart boyut) için teklif bulun. Lütfen gözden geçirin ve yorum yapın, başka bir yardıma ihtiyaç duyarsanız, lütfen bana bildirin. Yakında nazik cevap bekliyorum. Teşekkür ve saygılarımla, içtenlikle Janice Luoyang Savaş Tungsten ve Molibden Malzeme Co, Ltd Ms. Jane Wang / Satış Müdürü E-posta: janicewang@moly-china.com Tel: + 86-379-64687113 Faks: + 86-379-64687112 Mob : + 86-18638361982 Skype: janicewang2012 Web: http://www.moly-china.com Adres: Room D801, Dünya Ticaret Merkezi, Kaiyuan Caddesi, Luolong Bölgesi, Luoyang, Henan, Çin. Kodu: 471023",0
"Merhaba Hakan ,  Dikkatini çekebilecek, sana uygun yeni iş ilanları yayınlandı. Senin için listelediğimiz ilanlara başvur, içlerinden biri senin işin olsun!          MAĞAZA SATIŞ DANIŞMANI / İŞKUR - İSTANBUL AVRUPA Teknosa İç ve Dış Ticaret A.Ş.          MAĞAZA SATIŞ DANIŞMANI - İSTANBUL AVRUPA Teknosa İç ve Dış Ticaret A.Ş.          Bilgisayar Mühendisi aort sağlık hizmetleri tic.san.ltd.şti.          SATIŞ DANIŞMANI ALFEMO Mobilya          Part-time Satış Danışmanı / Axis Kağıthane ebebek          Part-Time Satış Danışmanı / İstanbul Metrocity Avm ebebek          Satış Danışmanı BAĞZIBAĞLI KUMAŞÇILIK TİC.VE PAZ.LTDŞTİ.          Ofis Personeli (Engelli Kadrosu) Sunglass Hut Turkey Gözlük Ticaret A.Ş       İlanların sana uygun olmadığını düşünüyorsan, hemen özgeçmişini güncelle.                            Bize iletmek istediğiniz soru, öneri ve şikayetleriniz için Destek Birimi ile bağlantıya geçebilirsiniz. Bu e-postanın size isteğiniz dışında gönderildiğini düşünüyorsanız, e-posta listesinden çıkmak için tıklayın. Kariyer.net Gizlilik Politikası Saray Mah. Anel İş Merkezi Ümraniye/ İSTANBUL TÜRKİYE Tel: 0216 468 76 00 Mersis no: 0524016374100014",0
